,complexinfo,FREQUENCY,CELL_ID,ConnNoAvg,ConnNoMax,ConnNoTot,ConnNoCnt,ReleaseCallHoldingTimeAvg,ReleaseCallHoldingTimeTot,ReleaseCallHoldingTimeCnt,eNB,time
9266,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.1GHz(20M),cNum25,40.26,52,6039,150,20.73,10322,498,1-29431,10:00
9267,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29431,10:00
9268,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.1GHz(20M),cNum24,25.55,33,3833,150,25.18,7956,316,1-29431,10:00
9269,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.1GHz(20M),cNum28,0.0,0,0,150,0.0,0,0,1-29431,10:00
9270,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.1GHz(20M),cNum21,12.81,18,1922,150,18.35,2624,143,1-29431,10:00
9271,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29431,10:00
9272,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29431,10:00
9273,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29431,10:00
9274,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),1.8GHz(20M),cNum12,23.04,33,3456,150,25.83,7982,309,1-29431,10:00
9275,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),1.8GHz(20M),cNum11,12.69,22,1903,150,17.43,3085,177,1-29431,10:00
9276,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),800MHz,cNum8,0.53,3,80,150,8.3,166,20,1-29431,10:00
9277,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29431,10:00
9278,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29431,10:00
9279,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),1.8GHz(20M),cNum18,8.93,14,1339,150,41.64,3456,83,1-29431,10:00
9280,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29431,10:00
9281,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29431,10:00
9282,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29431,10:00
9283,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),1.8GHz(20M),cNum17,6.79,12,1018,150,17.39,1948,112,1-29431,10:00
9284,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),1.8GHz(20M),cNum15,39.89,50,5984,150,22.06,10679,484,1-29431,10:00
9285,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29431,10:00
9286,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29431,10:00
9287,S동대문제기_동대문구LDT_40(1-29431):(09:55-10:00),800MHz,cNum7,4.19,8,629,150,17.28,1348,78,1-29431,10:00
9288,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29432,09:05
9289,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29432,09:05
9290,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29432,09:05
9291,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),800MHz,cNum8,6.64,11,996,150,21.9,1336,61,1-29432,09:05
9292,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),800MHz,cNum7,7.41,12,1112,150,94.44,10577,112,1-29432,09:05
9293,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),800MHz,cNum5,13.29,19,1994,150,14.79,3121,211,1-29432,09:05
9294,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),800MHz,cNum4,9.08,19,1362,150,16.76,2212,132,1-29432,09:05
9295,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),800MHz,cNum1,7.15,12,1073,150,23.38,1894,81,1-29432,09:05
9296,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),1.8GHz(20M),cNum14,16.39,29,2458,150,19.23,5115,266,1-29432,09:05
9297,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),1.8GHz(20M),cNum12,34.63,94,5194,150,26.68,9684,363,1-29432,09:05
9298,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),1.8GHz(20M),cNum11,6.8,12,1020,150,17.53,2366,135,1-29432,09:05
9299,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29432,09:05
9300,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29432,09:05
9301,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29432,09:05
9302,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29432,09:05
9303,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.1GHz(20M),cNum28,18.87,30,2831,150,29.88,7499,251,1-29432,09:05
9304,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.1GHz(20M),cNum27,11.36,18,1704,150,16.46,2650,161,1-29432,09:05
9305,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.1GHz(20M),cNum25,13.8,24,2070,150,16.8,4117,245,1-29432,09:05
9306,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),800MHz,cNum2,10.02,28,1503,150,38.47,3385,88,1-29432,09:05
9307,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.1GHz(20M),cNum24,15.5,21,2325,150,18.36,4351,237,1-29432,09:05
9308,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.1GHz(20M),cNum22,32.13,75,4820,150,24.94,9504,381,1-29432,09:05
9309,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.1GHz(20M),cNum21,7.65,15,1147,150,13.47,2141,159,1-29432,09:05
9310,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),1.8GHz(20M),cNum18,13.47,22,2021,150,22.74,3797,167,1-29432,09:05
9311,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),1.8GHz(20M),cNum17,9.76,17,1464,150,24.05,2645,110,1-29432,09:05
9312,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),1.8GHz(20M),cNum15,18.19,25,2729,150,17.91,5014,280,1-29432,09:05
9313,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29432,09:05
9314,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29432,09:05
9315,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29432,09:05
9316,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29432,09:05
9317,S동대문제기_동대문구LDT_41(1-29432):(09:00-09:05),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29432,09:05
9318,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29432,09:10
9319,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.1GHz(20M),cNum27,10.48,16,1572,150,17.58,2197,125,1-29432,09:10
9320,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),800MHz,cNum7,9.22,17,1383,150,25.95,2725,105,1-29432,09:10
9321,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),800MHz,cNum5,14.98,22,2247,150,18.96,4437,234,1-29432,09:10
9322,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),800MHz,cNum2,17.15,73,2572,150,46.17,5079,110,1-29432,09:10
9323,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.1GHz(20M),cNum28,20.07,28,3010,150,20.66,5868,284,1-29432,09:10
9324,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),1.8GHz(20M),cNum11,7.58,18,1137,150,11.68,1834,157,1-29432,09:10
9325,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29432,09:10
9326,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.1GHz(20M),cNum21,8.91,18,1337,150,14.37,2673,186,1-29432,09:10
9327,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.1GHz(20M),cNum22,26.79,81,4019,150,24.67,8437,342,1-29432,09:10
9328,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29432,09:10
9329,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),1.8GHz(20M),cNum14,16.63,27,2494,150,19.11,4663,244,1-29432,09:10
9330,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),1.8GHz(20M),cNum18,13.98,23,2097,150,22.46,4065,181,1-29432,09:10
9331,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29432,09:10
9332,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),1.8GHz(20M),cNum17,11.34,20,1701,150,23.84,2670,112,1-29432,09:10
9333,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.1GHz(20M),cNum24,15.65,24,2348,150,17.34,4110,237,1-29432,09:10
9334,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),1.8GHz(20M),cNum15,15.83,24,2374,150,16.44,4471,272,1-29432,09:10
9335,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29432,09:10
9336,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),1.8GHz(20M),cNum12,29.51,87,4426,150,126.74,41190,325,1-29432,09:10
9337,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),800MHz,cNum1,7.06,16,1059,150,25.11,2561,102,1-29432,09:10
9338,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29432,09:10
9339,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29432,09:10
9340,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),800MHz,cNum4,10.19,16,1529,150,21.88,2604,119,1-29432,09:10
9341,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29432,09:10
9342,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.1GHz(20M),cNum25,11.3,19,1695,150,14.25,2963,208,1-29432,09:10
9343,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29432,09:10
9344,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29432,09:10
9345,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29432,09:10
9346,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29432,09:10
9347,S동대문제기_동대문구LDT_41(1-29432):(09:05-09:10),800MHz,cNum8,5.17,10,776,150,43.11,2371,55,1-29432,09:10
9348,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.1GHz(20M),cNum27,10.59,16,1589,150,20.74,2634,127,1-29432,09:15
9349,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29432,09:15
9350,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29432,09:15
9351,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29432,09:15
9352,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29432,09:15
9353,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29432,09:15
9354,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29432,09:15
9355,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29432,09:15
9356,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),1.8GHz(20M),cNum18,11.48,22,1722,150,23.08,3669,159,1-29432,09:15
9357,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.1GHz(20M),cNum22,38.71,94,5807,150,23.27,11451,492,1-29432,09:15
9358,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),1.8GHz(20M),cNum11,8.66,19,1299,150,20.81,2684,129,1-29432,09:15
9359,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29432,09:15
9360,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.1GHz(20M),cNum25,13.29,21,1994,150,15.78,3472,220,1-29432,09:15
9361,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.1GHz(20M),cNum28,21.48,29,3222,150,20.21,5112,253,1-29432,09:15
9362,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29432,09:15
9363,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29432,09:15
9364,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29432,09:15
9365,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),1.8GHz(20M),cNum12,37.03,97,5554,150,27.09,11052,408,1-29432,09:15
9366,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),1.8GHz(20M),cNum14,16.85,22,2527,150,23.13,5066,219,1-29432,09:15
9367,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),1.8GHz(20M),cNum15,13.68,19,2052,150,19.97,4873,244,1-29432,09:15
9368,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),1.8GHz(20M),cNum17,10.29,18,1543,150,55.48,6436,116,1-29432,09:15
9369,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.1GHz(20M),cNum21,10.47,24,1570,150,13.4,3016,225,1-29432,09:15
9370,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),800MHz,cNum1,5.01,9,751,150,18.53,1445,78,1-29432,09:15
9371,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.1GHz(20M),cNum24,15.69,24,2353,150,18.28,4369,239,1-29432,09:15
9372,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),800MHz,cNum2,10.66,40,1599,150,42.87,2915,68,1-29432,09:15
9373,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),800MHz,cNum4,7.78,12,1167,150,31.51,2741,87,1-29432,09:15
9374,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),800MHz,cNum5,15.73,24,2359,150,22.6,4858,215,1-29432,09:15
9375,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),800MHz,cNum7,6.65,12,998,150,18.29,1902,104,1-29432,09:15
9376,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),800MHz,cNum8,4.08,8,612,150,21.95,1207,55,1-29432,09:15
9377,S동대문제기_동대문구LDT_41(1-29432):(09:10-09:15),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29432,09:15
9378,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.1GHz(20M),cNum25,14.73,21,2210,150,20.5,4716,230,1-29432,09:20
9379,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29432,09:20
9380,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29432,09:20
9381,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29432,09:20
9382,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),1.8GHz(20M),cNum15,14.57,23,2185,150,16.33,4100,251,1-29432,09:20
9383,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),1.8GHz(20M),cNum17,9.96,15,1494,150,23.69,2630,111,1-29432,09:20
9384,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29432,09:20
9385,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.1GHz(20M),cNum27,11.81,18,1771,150,19.3,2837,147,1-29432,09:20
9386,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.1GHz(20M),cNum28,17.59,27,2639,150,26.86,6044,225,1-29432,09:20
9387,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),800MHz,cNum2,13.22,39,1983,150,43.18,3973,92,1-29432,09:20
9388,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),800MHz,cNum7,5.33,12,800,150,27.24,2724,100,1-29432,09:20
9389,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.1GHz(20M),cNum24,15.4,21,2310,150,18.83,3634,193,1-29432,09:20
9390,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29432,09:20
9391,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29432,09:20
9392,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29432,09:20
9393,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29432,09:20
9394,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29432,09:20
9395,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29432,09:20
9396,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29432,09:20
9397,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),1.8GHz(20M),cNum11,7.86,16,1179,150,16.91,2249,133,1-29432,09:20
9398,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),1.8GHz(20M),cNum12,25.51,70,3827,150,24.29,7553,311,1-29432,09:20
9399,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),1.8GHz(20M),cNum14,15.73,22,2359,150,20.24,4312,213,1-29432,09:20
9400,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),1.8GHz(20M),cNum18,8.73,17,1309,150,18.58,2211,119,1-29432,09:20
9401,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.1GHz(20M),cNum21,8.4,15,1260,150,13.5,2443,181,1-29432,09:20
9402,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),800MHz,cNum1,4.95,9,742,150,20.85,1647,79,1-29432,09:20
9403,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.1GHz(20M),cNum22,30.65,85,4597,150,23.0,8741,380,1-29432,09:20
9404,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),800MHz,cNum4,8.94,15,1341,150,17.15,1698,99,1-29432,09:20
9405,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),800MHz,cNum5,16.79,25,2519,150,20.93,4750,227,1-29432,09:20
9406,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),800MHz,cNum8,5.38,11,807,150,19.91,1573,79,1-29432,09:20
9407,S동대문제기_동대문구LDT_41(1-29432):(09:15-09:20),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29432,09:20
9408,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29432,09:25
9409,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29432,09:25
9410,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29432,09:25
9411,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),800MHz,cNum8,3.5,6,525,150,21.02,967,46,1-29432,09:25
9412,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),800MHz,cNum7,5.96,12,894,150,14.93,1732,116,1-29432,09:25
9413,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),800MHz,cNum5,19.37,26,2905,150,25.23,5122,203,1-29432,09:25
9414,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.1GHz(20M),cNum21,8.37,16,1255,150,12.81,2305,180,1-29432,09:25
9415,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),1.8GHz(20M),cNum18,12.14,19,1821,150,20.14,3001,149,1-29432,09:25
9416,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),1.8GHz(20M),cNum14,12.96,21,1944,150,18.68,3307,177,1-29432,09:25
9417,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29432,09:25
9418,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29432,09:25
9419,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29432,09:25
9420,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29432,09:25
9421,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29432,09:25
9422,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.1GHz(20M),cNum28,15.33,24,2299,150,22.1,5303,240,1-29432,09:25
9423,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.1GHz(20M),cNum25,14.59,21,2189,150,18.23,3955,217,1-29432,09:25
9424,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),800MHz,cNum4,8.11,14,1217,150,30.24,3357,111,1-29432,09:25
9425,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),800MHz,cNum2,13.45,36,2018,150,40.75,3708,91,1-29432,09:25
9426,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29432,09:25
9427,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.1GHz(20M),cNum27,10.18,16,1527,150,17.72,2055,116,1-29432,09:25
9428,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),1.8GHz(20M),cNum12,37.67,61,5650,150,24.17,9305,385,1-29432,09:25
9429,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),1.8GHz(20M),cNum11,6.94,13,1041,150,16.18,2314,143,1-29432,09:25
9430,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29432,09:25
9431,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),800MHz,cNum1,4.89,10,733,150,18.97,1707,90,1-29432,09:25
9432,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.1GHz(20M),cNum24,17.38,26,2607,150,23.19,5149,222,1-29432,09:25
9433,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.1GHz(20M),cNum22,37.28,59,5592,150,23.67,10131,428,1-29432,09:25
9434,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),1.8GHz(20M),cNum17,9.71,15,1457,150,18.76,2701,144,1-29432,09:25
9435,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),1.8GHz(20M),cNum15,15.54,24,2331,150,16.81,4874,290,1-29432,09:25
9436,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29432,09:25
9437,S동대문제기_동대문구LDT_41(1-29432):(09:20-09:25),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29432,09:25
9438,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),800MHz,cNum8,4.16,7,620,149,23.22,859,37,1-29432,09:30
9439,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),2.1GHz(20M),cNum24,16.05,23,2392,149,17.79,4233,238,1-29432,09:30
9440,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),2.1GHz(20M),cNum28,14.87,25,2215,149,20.39,4384,215,1-29432,09:30
9441,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),2.6GHz,cNum44,0.0,0,0,149,0.0,0,0,1-29432,09:30
9442,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),2.1GHz(20M),cNum25,15.09,22,2249,149,20.2,4625,229,1-29432,09:30
9443,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),1.8GHz(20M),cNum17,8.4,14,1252,149,21.27,2063,97,1-29432,09:30
9444,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),800MHz,cNum5,20.53,28,3059,149,22.25,5228,235,1-29432,09:30
9445,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),800MHz,cNum4,8.98,16,1338,149,20.18,1978,98,1-29432,09:30
9446,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),1.8GHz(20M),cNum15,15.42,22,2298,149,17.07,4371,256,1-29432,09:30
9447,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),800MHz,cNum7,6.07,11,904,149,24.2,1912,79,1-29432,09:30
9448,S동대문제기_동대문구LDT_41(1-29432):(09:25-09:30),1.8GHz(20M),cNum12,15.11,44,2252,149,31.11,5631,181,1-29432,09:30
