,complexinfo,FREQUENCY,CELL_ID,ConnNoAvg,ConnNoMax,ConnNoTot,ConnNoCnt,ReleaseCallHoldingTimeAvg,ReleaseCallHoldingTimeTot,ReleaseCallHoldingTimeCnt,eNB,time
7206,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.1GHz(20M),cNum24,0.0,0,0,150,0.0,0,0,1-29426,09:15
7207,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),800MHz,cNum2,0.89,3,134,150,12.76,217,17,1-29426,09:15
7208,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),800MHz,cNum1,8.04,12,1206,150,22.72,2249,99,1-29426,09:15
7209,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.1GHz(20M),cNum21,33.45,45,5017,150,20.17,8754,434,1-29426,09:15
7210,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),1.8GHz(20M),cNum18,40.45,50,6067,150,19.55,12024,615,1-29426,09:15
7211,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),1.8GHz(20M),cNum17,19.34,26,2901,150,19.02,5838,307,1-29426,09:15
7212,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29426,09:15
7213,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29426,09:15
7214,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29426,09:15
7215,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29426,09:15
7216,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29426,09:15
7217,S동대문제기_동대문구LDT_33(1-29426):(09:10-09:15),1.8GHz(20M),cNum11,35.77,46,5365,150,26.34,10773,409,1-29426,09:15
7218,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),1.8GHz(20M),cNum15,12.27,20,1841,150,19.16,3314,173,1-29426,09:20
7219,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),800MHz,cNum4,10.21,16,1531,150,20.67,2790,135,1-29426,09:20
7220,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29426,09:20
7221,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29426,09:20
7222,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.1GHz(20M),cNum28,40.54,54,6081,150,19.28,10507,545,1-29426,09:20
7223,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.1GHz(20M),cNum27,18.98,27,2847,150,17.25,5278,306,1-29426,09:20
7224,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),1.8GHz(20M),cNum14,11.93,18,1790,150,19.96,3553,178,1-29426,09:20
7225,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29426,09:20
7226,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.1GHz(20M),cNum24,0.0,0,0,150,0.0,0,0,1-29426,09:20
7227,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29426,09:20
7228,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),800MHz,cNum2,1.67,5,250,150,10.78,291,27,1-29426,09:20
7229,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),800MHz,cNum1,9.81,15,1471,150,23.73,2681,113,1-29426,09:20
7230,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29426,09:20
7231,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.1GHz(20M),cNum25,19.2,27,2880,150,21.62,4929,228,1-29426,09:20
7232,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29426,09:20
7233,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),1.8GHz(20M),cNum17,22.29,30,3343,150,19.92,6354,319,1-29426,09:20
7234,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29426,09:20
7235,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),1.8GHz(20M),cNum12,6.64,11,996,150,18.54,1873,101,1-29426,09:20
7236,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),1.8GHz(20M),cNum11,33.93,47,5090,150,25.62,11348,443,1-29426,09:20
7237,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29426,09:20
7238,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.1GHz(20M),cNum22,13.05,23,1958,150,15.62,2937,188,1-29426,09:20
7239,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29426,09:20
7240,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29426,09:20
7241,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),800MHz,cNum8,17.84,27,2676,150,23.35,5323,228,1-29426,09:20
7242,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.1GHz(20M),cNum21,33.46,47,5019,150,22.52,10067,447,1-29426,09:20
7243,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29426,09:20
7244,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),800MHz,cNum5,7.43,11,1115,150,20.55,1562,76,1-29426,09:20
7245,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),800MHz,cNum7,4.29,8,644,150,29.91,1675,56,1-29426,09:20
7246,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),1.8GHz(20M),cNum18,33.33,47,4999,150,17.73,9554,539,1-29426,09:20
7247,S동대문제기_동대문구LDT_33(1-29426):(09:15-09:20),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29426,09:20
7248,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),800MHz,cNum5,8.02,13,1203,150,27.96,2069,74,1-29426,09:25
7249,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),1.8GHz(20M),cNum11,36.23,48,5434,150,30.03,14624,487,1-29426,09:25
7250,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29426,09:25
7251,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29426,09:25
7252,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29426,09:25
7253,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29426,09:25
7254,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29426,09:25
7255,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),1.8GHz(20M),cNum15,12.9,19,1935,150,21.35,3928,184,1-29426,09:25
7256,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),1.8GHz(20M),cNum18,31.74,42,4761,150,18.72,8965,479,1-29426,09:25
7257,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.1GHz(20M),cNum22,17.05,25,2558,150,19.94,3849,193,1-29426,09:25
7258,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.1GHz(20M),cNum25,18.39,28,2759,150,17.95,4702,262,1-29426,09:25
7259,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.1GHz(20M),cNum28,37.21,46,5582,150,22.38,11033,493,1-29426,09:25
7260,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29426,09:25
7261,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29426,09:25
7262,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),800MHz,cNum4,6.91,12,1037,150,24.34,2799,115,1-29426,09:25
7263,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),800MHz,cNum7,4.05,8,608,150,17.55,930,53,1-29426,09:25
7264,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29426,09:25
7265,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29426,09:25
7266,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),1.8GHz(20M),cNum12,6.67,13,1000,150,16.68,1818,109,1-29426,09:25
7267,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),1.8GHz(20M),cNum14,12.04,20,1806,150,19.03,3540,186,1-29426,09:25
7268,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),1.8GHz(20M),cNum17,23.39,32,3508,150,18.37,6080,331,1-29426,09:25
7269,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.1GHz(20M),cNum21,35.11,50,5267,150,22.08,9539,432,1-29426,09:25
7270,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.1GHz(20M),cNum24,0.0,0,0,150,0.0,0,0,1-29426,09:25
7271,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),800MHz,cNum1,13.81,20,2072,150,29.01,4323,149,1-29426,09:25
7272,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),800MHz,cNum2,1.36,4,204,150,21.0,357,17,1-29426,09:25
7273,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.1GHz(20M),cNum27,18.47,29,2770,150,19.1,5596,293,1-29426,09:25
7274,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29426,09:25
7275,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29426,09:25
7276,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29426,09:25
7277,S동대문제기_동대문구LDT_33(1-29426):(09:20-09:25),800MHz,cNum8,14.25,19,2137,150,22.81,4403,193,1-29426,09:25
7278,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),800MHz,cNum4,5.25,11,787,150,15.17,1259,83,1-29426,09:30
7279,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),800MHz,cNum5,8.49,12,1274,150,22.59,1852,82,1-29426,09:30
7280,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),800MHz,cNum8,13.09,19,1964,150,22.28,3654,164,1-29426,09:30
7281,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29426,09:30
7282,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29426,09:30
7283,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29426,09:30
7284,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29426,09:30
7285,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),1.8GHz(20M),cNum11,33.13,43,4969,150,17.82,8305,466,1-29426,09:30
7286,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),1.8GHz(20M),cNum12,6.91,12,1037,150,19.2,2112,110,1-29426,09:30
7287,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),1.8GHz(20M),cNum15,13.56,25,2034,150,20.36,4051,199,1-29426,09:30
7288,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),1.8GHz(20M),cNum17,20.81,34,3121,150,19.17,6078,317,1-29426,09:30
7289,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),1.8GHz(20M),cNum18,32.34,43,4851,150,16.76,8533,509,1-29426,09:30
7290,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.1GHz(20M),cNum27,19.03,27,2855,150,17.89,4956,277,1-29426,09:30
7291,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29426,09:30
7292,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),800MHz,cNum7,3.88,7,582,150,23.07,1384,60,1-29426,09:30
7293,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29426,09:30
7294,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29426,09:30
7295,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29426,09:30
7296,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),1.8GHz(20M),cNum14,11.32,19,1698,150,19.48,3507,180,1-29426,09:30
7297,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.1GHz(20M),cNum21,34.01,42,5102,150,23.4,10576,452,1-29426,09:30
7298,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.1GHz(20M),cNum22,17.17,24,2575,150,22.34,4536,203,1-29426,09:30
7299,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.1GHz(20M),cNum24,0.0,0,0,150,0.0,0,0,1-29426,09:30
7300,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),800MHz,cNum1,12.66,18,1899,150,22.93,3692,161,1-29426,09:30
7301,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),800MHz,cNum2,1.92,4,288,150,20.08,261,13,1-29426,09:30
7302,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.1GHz(20M),cNum25,17.39,26,2609,150,19.86,4250,214,1-29426,09:30
7303,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.1GHz(20M),cNum28,36.66,54,5499,150,19.81,9864,498,1-29426,09:30
7304,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29426,09:30
7305,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29426,09:30
7306,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29426,09:30
7307,S동대문제기_동대문구LDT_33(1-29426):(09:25-09:30),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29426,09:30
7308,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz,cNum48,0.0,0,0,149,0.0,0,0,1-29426,09:35
7309,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),1.8GHz(20M),cNum14,13.55,24,2019,149,15.79,3632,230,1-29426,09:35
7310,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz(20M),cNum38,0.0,0,0,149,0.0,0,0,1-29426,09:35
7311,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.1GHz(20M),cNum27,21.44,32,3194,149,19.29,6097,316,1-29426,09:35
7312,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz(20M),cNum37,0.0,0,0,149,0.0,0,0,1-29426,09:35
7313,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),1.8GHz(20M),cNum11,35.86,50,5343,149,20.49,9898,483,1-29426,09:35
7314,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz(20M),cNum35,0.0,0,0,149,0.0,0,0,1-29426,09:35
7315,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),800MHz,cNum8,14.64,23,2181,149,23.88,3893,163,1-29426,09:35
7316,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz(20M),cNum32,0.0,0,0,149,0.0,0,0,1-29426,09:35
7317,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),800MHz,cNum4,6.17,13,919,149,18.97,1821,96,1-29426,09:35
7318,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.1GHz(20M),cNum28,39.05,53,5819,149,21.33,11926,559,1-29426,09:35
7319,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.1GHz(20M),cNum25,16.75,29,2496,149,20.48,4526,221,1-29426,09:35
7320,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),800MHz,cNum2,2.45,5,365,149,37.77,491,13,1-29426,09:35
7321,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.1GHz(20M),cNum24,0.0,0,0,149,0.0,0,0,1-29426,09:35
7322,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.1GHz(20M),cNum21,37.73,54,5622,149,21.14,9916,469,1-29426,09:35
7323,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.1GHz(20M),cNum22,15.15,21,2257,149,16.86,3102,184,1-29426,09:35
7324,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz,cNum47,0.0,0,0,149,0.0,0,0,1-29426,09:35
7325,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz,cNum45,0.0,0,0,149,0.0,0,0,1-29426,09:35
7326,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),800MHz,cNum1,17.77,23,2648,149,30.99,4618,149,1-29426,09:35
7327,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),1.8GHz(20M),cNum18,36.28,45,5406,149,20.04,10763,537,1-29426,09:35
7328,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz,cNum44,0.0,0,0,149,0.0,0,0,1-29426,09:35
7329,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),800MHz,cNum7,4.89,11,728,149,67.61,4124,61,1-29426,09:35
7330,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz,cNum41,0.0,0,0,149,0.0,0,0,1-29426,09:35
7331,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),1.8GHz(20M),cNum17,24.4,31,3636,149,19.72,7316,371,1-29426,09:35
7332,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),800MHz,cNum5,7.58,12,1130,149,21.25,1615,76,1-29426,09:35
7333,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz,cNum42,0.0,0,0,149,0.0,0,0,1-29426,09:35
7334,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz(20M),cNum34,0.0,0,0,149,0.0,0,0,1-29426,09:35
7335,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),1.8GHz(20M),cNum15,11.03,18,1643,149,17.91,2740,153,1-29426,09:35
7336,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),2.6GHz(20M),cNum31,0.0,0,0,149,0.0,0,0,1-29426,09:35
7337,S동대문제기_동대문구LDT_33(1-29426):(09:30-09:35),1.8GHz(20M),cNum12,7.81,11,1164,149,22.1,2298,104,1-29426,09:35
7338,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29426,09:40
7339,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29426,09:40
7340,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29426,09:40
7341,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29426,09:40
7342,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29426,09:40
7343,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),1.8GHz(20M),cNum18,33.91,48,5086,150,21.65,11237,519,1-29426,09:40
7344,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),1.8GHz(20M),cNum14,16.22,25,2433,150,18.87,3888,206,1-29426,09:40
7345,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),1.8GHz(20M),cNum12,6.82,12,1023,150,20.37,2057,101,1-29426,09:40
7346,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.1GHz(20M),cNum21,34.89,45,5233,150,20.97,9794,467,1-29426,09:40
7347,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz,cNum45,0.0,0,0,150,0.0,0,0,1-29426,09:40
7348,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29426,09:40
7349,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),800MHz,cNum5,5.94,10,891,150,23.04,1935,84,1-29426,09:40
7350,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29426,09:40
7351,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29426,09:40
7352,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.1GHz(20M),cNum28,40.18,50,6027,150,18.45,10570,573,1-29426,09:40
7353,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.1GHz(20M),cNum27,21.21,29,3181,150,19.92,6333,318,1-29426,09:40
7354,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.1GHz(20M),cNum25,17.73,25,2660,150,17.75,3728,210,1-29426,09:40
7355,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.1GHz(20M),cNum24,0.0,0,0,150,0.0,0,0,1-29426,09:40
7356,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.1GHz(20M),cNum22,18.82,30,2823,150,20.22,3963,196,1-29426,09:40
7357,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),800MHz,cNum2,1.77,5,265,150,12.0,204,17,1-29426,09:40
7358,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),800MHz,cNum1,12.75,20,1913,150,34.88,6209,178,1-29426,09:40
7359,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),1.8GHz(20M),cNum17,27.32,35,4098,150,21.89,7835,358,1-29426,09:40
7360,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),1.8GHz(20M),cNum15,14.37,23,2155,150,19.39,3704,191,1-29426,09:40
7361,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),1.8GHz(20M),cNum11,39.49,52,5923,150,21.78,10608,487,1-29426,09:40
7362,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29426,09:40
7363,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29426,09:40
7364,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),2.6GHz,cNum42,0.0,0,0,150,0.0,0,0,1-29426,09:40
7365,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),800MHz,cNum8,14.79,21,2218,150,25.83,4365,169,1-29426,09:40
7366,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),800MHz,cNum7,4.57,8,686,150,29.95,1737,58,1-29426,09:40
7367,S동대문제기_동대문구LDT_33(1-29426):(09:35-09:40),800MHz,cNum4,6.81,14,1021,150,24.97,2422,97,1-29426,09:40
7368,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),800MHz,cNum8,14.4,20,2160,150,25.56,5036,197,1-29426,09:45
7369,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz,cNum48,0.0,0,0,150,0.0,0,0,1-29426,09:45
7370,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz,cNum47,0.0,0,0,150,0.0,0,0,1-29426,09:45
7371,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz(20M),cNum37,0.0,0,0,150,0.0,0,0,1-29426,09:45
7372,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz(20M),cNum35,0.0,0,0,150,0.0,0,0,1-29426,09:45
7373,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz(20M),cNum31,0.0,0,0,150,0.0,0,0,1-29426,09:45
7374,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.1GHz(20M),cNum28,42.73,53,6410,150,22.25,12083,543,1-29426,09:45
7375,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),800MHz,cNum2,0.3,2,45,150,133.63,1069,8,1-29426,09:45
7376,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),800MHz,cNum1,15.43,25,2315,150,29.67,5637,190,1-29426,09:45
7377,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.1GHz(20M),cNum24,0.0,0,0,150,0.0,0,0,1-29426,09:45
7378,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),1.8GHz(20M),cNum18,34.93,45,5240,150,20.03,9917,495,1-29426,09:45
7379,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),1.8GHz(20M),cNum17,28.85,39,4328,150,21.01,8088,385,1-29426,09:45
7380,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),1.8GHz(20M),cNum15,16.59,21,2488,150,30.35,5857,193,1-29426,09:45
7381,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),1.8GHz(20M),cNum12,7.11,12,1066,150,17.34,1907,110,1-29426,09:45
7382,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.1GHz(20M),cNum21,35.67,49,5350,150,22.32,10178,456,1-29426,09:45
7383,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz(20M),cNum38,0.0,0,0,150,0.0,0,0,1-29426,09:45
7384,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz,cNum44,0.0,0,0,150,0.0,0,0,1-29426,09:45
7385,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz,cNum41,0.0,0,0,150,0.0,0,0,1-29426,09:45
7386,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),800MHz,cNum5,7.85,12,1178,150,27.17,1793,66,1-29426,09:45
7387,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),800MHz,cNum4,8.79,14,1319,150,22.43,2624,117,1-29426,09:45
7388,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz(20M),cNum34,0.0,0,0,150,0.0,0,0,1-29426,09:45
7389,S동대문제기_동대문구LDT_33(1-29426):(09:40-09:45),2.6GHz(20M),cNum32,0.0,0,0,150,0.0,0,0,1-29426,09:45
