,complexinfo,FREQUENCY,CELL_ID,ConnNoAvg,ConnNoMax,ConnNoTot,ConnNoCnt,ReleaseCallHoldingTimeAvg,ReleaseCallHoldingTimeTot,ReleaseCallHoldingTimeCnt,eNB,time
719,S동대문제기_동대문구B1LDN_13(1-26510):(09:15-09:20),2.1GHz(20M),cNum15,18.42,27,2763,150,19.02,4927,259,1-26510,09:20
720,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),2.1GHz(20M),cNum6,18.19,28,2728,150,15.74,4752,302,1-26510,09:25
721,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),1.8GHz(20M),cNum4,22.78,31,3417,150,18.01,5978,332,1-26510,09:25
722,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),1.8GHz(20M),cNum3,16.13,27,2419,150,18.25,4216,231,1-26510,09:25
723,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),800MHz,cNum10,12.41,21,1862,150,25.89,4142,160,1-26510,09:25
724,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),800MHz,cNum9,3.25,8,488,150,11.03,706,64,1-26510,09:25
725,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:25
726,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),800MHz,cNum1,6.68,13,1002,150,23.07,1707,74,1-26510,09:25
727,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),800MHz,cNum0,8.24,15,1236,150,20.02,2482,124,1-26510,09:25
728,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),2.1GHz(20M),cNum17,30.29,39,4544,150,19.29,7541,391,1-26510,09:25
729,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),2.1GHz(20M),cNum16,27.17,43,4075,150,18.47,8293,449,1-26510,09:25
730,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),2.1GHz(20M),cNum15,18.12,25,2718,150,16.0,4049,253,1-26510,09:25
731,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:25
732,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),2.1GHz(20M),cNum7,38.46,53,5769,150,17.98,10732,597,1-26510,09:25
733,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:25
734,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),1.8GHz(20M),cNum14,28.67,40,4301,150,22.45,9699,432,1-26510,09:25
735,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),1.8GHz(20M),cNum13,30.97,44,4646,150,18.9,8809,466,1-26510,09:25
736,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),1.8GHz(20M),cNum12,14.5,22,2175,150,22.16,4498,203,1-26510,09:25
737,S동대문제기_동대문구B1LDN_13(1-26510):(09:20-09:25),800MHz,cNum11,14.25,22,2137,150,24.45,4915,201,1-26510,09:25
738,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),800MHz,cNum1,5.55,9,833,150,18.29,1536,84,1-26510,09:30
739,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:30
740,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),800MHz,cNum11,15.29,20,2293,150,16.9,4292,254,1-26510,09:30
741,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),1.8GHz(20M),cNum13,32.88,44,4932,150,19.96,9202,461,1-26510,09:30
742,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),2.1GHz(20M),cNum7,38.07,48,5711,150,17.16,10312,601,1-26510,09:30
743,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),1.8GHz(20M),cNum12,18.28,26,2742,150,18.35,4606,251,1-26510,09:30
744,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),800MHz,cNum0,8.3,15,1245,150,16.9,2265,134,1-26510,09:30
745,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:30
746,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),1.8GHz(20M),cNum4,23.33,31,3499,150,20.12,6560,326,1-26510,09:30
747,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),1.8GHz(20M),cNum3,17.39,26,2609,150,21.21,4432,209,1-26510,09:30
748,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),2.1GHz(20M),cNum6,16.37,28,2456,150,17.19,4726,275,1-26510,09:30
749,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),800MHz,cNum10,10.56,17,1584,150,19.77,2966,150,1-26510,09:30
750,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),800MHz,cNum9,3.89,8,583,150,15.86,793,50,1-26510,09:30
751,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:30
752,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),2.1GHz(20M),cNum17,29.9,42,4485,150,24.78,10480,423,1-26510,09:30
753,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),2.1GHz(20M),cNum16,27.41,36,4111,150,17.0,7564,445,1-26510,09:30
754,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),2.1GHz(20M),cNum15,19.76,30,2964,150,21.85,5920,271,1-26510,09:30
755,S동대문제기_동대문구B1LDN_13(1-26510):(09:25-09:30),1.8GHz(20M),cNum14,24.49,40,3674,150,17.94,7248,404,1-26510,09:30
756,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),2.1GHz(20M),cNum15,17.87,27,2681,150,17.77,4497,253,1-26510,09:35
757,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),1.8GHz(20M),cNum12,18.23,28,2735,150,24.22,5958,246,1-26510,09:35
758,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:35
759,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),800MHz,cNum11,15.53,24,2330,150,16.23,3831,236,1-26510,09:35
760,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),800MHz,cNum9,3.6,9,540,150,25.45,1247,49,1-26510,09:35
761,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),800MHz,cNum0,9.84,17,1476,150,32.46,4155,128,1-26510,09:35
762,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),1.8GHz(20M),cNum14,28.49,42,4273,150,18.07,8528,472,1-26510,09:35
763,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:35
764,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),2.1GHz(20M),cNum6,15.63,26,2344,150,14.15,3862,273,1-26510,09:35
765,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),1.8GHz(20M),cNum13,28.47,40,4271,150,18.51,8901,481,1-26510,09:35
766,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),2.1GHz(20M),cNum7,34.36,46,5154,150,19.29,10415,540,1-26510,09:35
767,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),1.8GHz(20M),cNum4,26.99,35,4049,150,24.19,9313,385,1-26510,09:35
768,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),1.8GHz(20M),cNum3,16.95,23,2543,150,23.44,5275,225,1-26510,09:35
769,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),800MHz,cNum10,11.27,17,1691,150,25.43,3967,156,1-26510,09:35
770,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:35
771,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),800MHz,cNum1,5.03,11,755,150,45.08,4283,95,1-26510,09:35
772,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),2.1GHz(20M),cNum17,31.61,44,4742,150,18.03,7915,439,1-26510,09:35
773,S동대문제기_동대문구B1LDN_13(1-26510):(09:30-09:35),2.1GHz(20M),cNum16,30.49,42,4574,150,16.7,7549,452,1-26510,09:35
774,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),2.1GHz(20M),cNum6,16.47,25,2471,150,16.03,4423,276,1-26510,09:40
775,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:40
776,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),1.8GHz(20M),cNum14,29.11,42,4367,150,19.5,8032,412,1-26510,09:40
777,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),1.8GHz(20M),cNum13,30.41,42,4561,150,17.49,7925,453,1-26510,09:40
778,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:40
779,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),2.1GHz(20M),cNum7,36.9,46,5535,150,16.68,9408,564,1-26510,09:40
780,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),800MHz,cNum1,5.57,11,836,150,13.74,1498,109,1-26510,09:40
781,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),800MHz,cNum0,9.48,16,1422,150,15.87,2317,146,1-26510,09:40
782,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),1.8GHz(20M),cNum3,15.43,24,2314,150,19.82,4381,221,1-26510,09:40
783,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),800MHz,cNum11,15.63,24,2345,150,25.9,5775,223,1-26510,09:40
784,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),800MHz,cNum10,11.56,19,1734,150,19.39,3801,196,1-26510,09:40
785,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:40
786,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),2.1GHz(20M),cNum17,30.95,43,4642,150,22.86,10925,478,1-26510,09:40
787,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),2.1GHz(20M),cNum16,29.19,40,4379,150,17.47,7284,417,1-26510,09:40
788,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),2.1GHz(20M),cNum15,20.45,28,3067,150,16.5,5164,313,1-26510,09:40
789,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),800MHz,cNum9,1.82,5,273,150,15.09,649,43,1-26510,09:40
790,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),1.8GHz(20M),cNum12,13.51,22,2027,150,21.49,4556,212,1-26510,09:40
791,S동대문제기_동대문구B1LDN_13(1-26510):(09:35-09:40),1.8GHz(20M),cNum4,27.07,34,4061,150,22.8,8414,369,1-26510,09:40
792,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),2.1GHz(20M),cNum7,44.58,60,6687,150,17.32,11036,637,1-26510,09:45
793,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),2.1GHz(20M),cNum16,32.29,42,4844,150,18.43,8993,488,1-26510,09:45
794,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),800MHz,cNum1,6.85,15,1028,150,19.43,1826,94,1-26510,09:45
795,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:45
796,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),800MHz,cNum9,2.34,6,351,150,12.98,818,63,1-26510,09:45
797,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:45
798,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),1.8GHz(20M),cNum13,31.86,45,4779,150,21.24,9176,432,1-26510,09:45
799,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),1.8GHz(20M),cNum14,29.99,47,4499,150,19.4,8557,441,1-26510,09:45
800,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),2.1GHz(20M),cNum6,19.63,27,2944,150,15.85,5136,324,1-26510,09:45
801,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:45
802,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),2.1GHz(20M),cNum15,19.8,28,2970,150,19.19,5796,302,1-26510,09:45
803,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),2.1GHz(20M),cNum17,29.25,45,4387,150,19.43,8375,431,1-26510,09:45
804,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),800MHz,cNum0,9.7,17,1455,150,13.15,1630,124,1-26510,09:45
805,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),800MHz,cNum10,13.87,22,2081,150,18.95,3961,209,1-26510,09:45
806,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),800MHz,cNum11,14.29,21,2143,150,23.17,4936,213,1-26510,09:45
807,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),1.8GHz(20M),cNum3,17.75,27,2662,150,22.24,5137,231,1-26510,09:45
808,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),1.8GHz(20M),cNum4,26.97,36,4045,150,26.54,10193,384,1-26510,09:45
809,S동대문제기_동대문구B1LDN_13(1-26510):(09:40-09:45),1.8GHz(20M),cNum12,11.77,21,1765,150,18.8,3966,211,1-26510,09:45
810,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:50
811,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),800MHz,cNum11,15.01,24,2251,150,18.23,3975,218,1-26510,09:50
812,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),1.8GHz(20M),cNum14,27.12,40,4068,150,21.44,8469,395,1-26510,09:50
813,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),2.1GHz(20M),cNum16,35.35,47,5302,150,19.41,10618,547,1-26510,09:50
814,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),2.1GHz(20M),cNum15,21.49,30,3223,150,17.3,5588,323,1-26510,09:50
815,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),2.1GHz(20M),cNum7,44.47,60,6670,150,17.44,11195,642,1-26510,09:50
816,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),800MHz,cNum0,12.67,19,1900,150,18.32,2400,131,1-26510,09:50
817,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),2.1GHz(20M),cNum6,20.0,30,3000,150,17.63,5711,324,1-26510,09:50
818,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),2.1GHz(20M),cNum17,29.47,40,4421,150,19.74,8468,429,1-26510,09:50
819,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),800MHz,cNum1,6.85,13,1027,150,21.2,2035,96,1-26510,09:50
820,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:50
821,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),800MHz,cNum9,3.58,7,537,150,16.27,797,49,1-26510,09:50
822,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),1.8GHz(20M),cNum13,33.48,46,5022,150,30.63,13445,439,1-26510,09:50
823,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:50
824,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),1.8GHz(20M),cNum12,15.75,22,2363,150,18.5,4292,232,1-26510,09:50
825,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),800MHz,cNum10,16.19,24,2428,150,19.89,4594,231,1-26510,09:50
826,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),1.8GHz(20M),cNum4,30.07,41,4511,150,19.7,8138,413,1-26510,09:50
827,S동대문제기_동대문구B1LDN_13(1-26510):(09:45-09:50),1.8GHz(20M),cNum3,15.39,23,2308,150,18.97,4230,223,1-26510,09:50
828,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),2.1GHz(20M),cNum16,37.19,47,5579,150,17.97,10007,557,1-26510,09:55
829,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),2.1GHz(20M),cNum15,21.71,31,3256,150,21.66,6217,287,1-26510,09:55
830,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,09:55
831,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),2.1GHz(20M),cNum6,19.51,30,2926,150,15.68,5126,327,1-26510,09:55
832,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,09:55
833,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),1.8GHz(20M),cNum14,31.45,44,4718,150,19.34,8393,434,1-26510,09:55
834,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),1.8GHz(20M),cNum13,37.58,51,5637,150,21.56,11469,532,1-26510,09:55
835,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),1.8GHz(20M),cNum12,13.65,22,2047,150,17.75,3922,221,1-26510,09:55
836,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),2.1GHz(20M),cNum7,45.97,61,6896,150,18.08,12730,704,1-26510,09:55
837,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,09:55
838,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),800MHz,cNum1,7.81,12,1171,150,20.87,2045,98,1-26510,09:55
839,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),2.1GHz(20M),cNum17,33.69,45,5054,150,20.07,9273,462,1-26510,09:55
840,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),800MHz,cNum0,13.95,22,2093,150,20.32,3170,156,1-26510,09:55
841,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),800MHz,cNum9,5.37,9,805,150,13.54,880,65,1-26510,09:55
842,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),800MHz,cNum10,15.13,23,2270,150,22.0,4906,223,1-26510,09:55
843,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),1.8GHz(20M),cNum3,14.3,21,2145,150,17.48,3741,214,1-26510,09:55
844,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),800MHz,cNum11,16.51,25,2477,150,30.82,6194,201,1-26510,09:55
845,S동대문제기_동대문구B1LDN_13(1-26510):(09:50-09:55),1.8GHz(20M),cNum4,27.95,41,4193,150,21.04,7195,342,1-26510,09:55
846,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),1.8GHz(20M),cNum3,18.11,27,2717,150,17.48,4615,264,1-26510,10:00
847,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),800MHz,cNum11,15.24,25,2286,150,15.5,3705,239,1-26510,10:00
848,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),2.1GHz(20M),cNum6,18.83,27,2824,150,15.23,4509,296,1-26510,10:00
849,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),2.1GHz(20M),cNum16,36.94,44,5541,150,19.76,10415,527,1-26510,10:00
850,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26510,10:00
851,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),1.8GHz(20M),cNum14,33.31,44,4996,150,24.29,11004,453,1-26510,10:00
852,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),1.8GHz(20M),cNum13,31.55,40,4732,150,18.17,9212,507,1-26510,10:00
853,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),1.8GHz(20M),cNum5,0.0,0,0,150,0.0,0,0,1-26510,10:00
854,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),1.8GHz(20M),cNum4,24.07,38,3610,150,24.1,6772,281,1-26510,10:00
855,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),800MHz,cNum10,15.27,24,2291,150,24.71,4694,190,1-26510,10:00
856,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),800MHz,cNum9,6.95,11,1042,150,29.77,1429,48,1-26510,10:00
857,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),800MHz,cNum2,0.0,0,0,150,0.0,0,0,1-26510,10:00
858,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),800MHz,cNum1,9.44,16,1416,150,20.57,2715,132,1-26510,10:00
859,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),800MHz,cNum0,11.84,17,1776,150,39.22,5687,145,1-26510,10:00
860,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),2.1GHz(20M),cNum17,30.13,39,4519,150,20.83,9188,441,1-26510,10:00
861,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),2.1GHz(20M),cNum15,21.52,32,3228,150,18.47,5524,299,1-26510,10:00
862,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),1.8GHz(20M),cNum12,16.57,27,2485,150,21.8,5124,235,1-26510,10:00
863,S동대문제기_동대문구B1LDN_13(1-26510):(09:55-10:00),2.1GHz(20M),cNum7,48.99,60,7349,150,18.14,13082,721,1-26510,10:00
864,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),2.1GHz(20M),cNum7,16.47,26,2470,150,23.12,5525,239,1-26511,09:05
865,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),2.1GHz(20M),cNum6,22.93,30,3440,150,17.26,6647,385,1-26511,09:05
866,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),1.8GHz(20M),cNum13,43.23,59,6485,150,17.93,12839,716,1-26511,09:05
867,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),1.8GHz(20M),cNum12,21.61,32,3242,150,16.19,5827,360,1-26511,09:05
868,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),800MHz,cNum1,12.87,22,1931,150,18.29,3073,168,1-26511,09:05
869,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),800MHz,cNum0,7.72,13,1158,150,14.05,1307,93,1-26511,09:05
870,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),1.8GHz(20M),cNum14,14.37,21,2156,150,16.26,3594,221,1-26511,09:05
871,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),1.8GHz(20M),cNum5,33.81,44,5072,150,19.51,10320,529,1-26511,09:05
872,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),800MHz,cNum10,12.52,21,1878,150,18.09,3818,211,1-26511,09:05
873,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),800MHz,cNum9,5.64,9,846,150,14.6,1679,115,1-26511,09:05
874,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),800MHz,cNum2,15.29,21,2293,150,24.68,3677,149,1-26511,09:05
875,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),1.8GHz(20M),cNum4,17.91,25,2687,150,16.01,5332,333,1-26511,09:05
876,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),800MHz,cNum11,2.45,6,368,150,10.23,706,69,1-26511,09:05
877,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),2.1GHz(20M),cNum17,0.0,0,0,150,0.0,0,0,1-26511,09:05
878,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),2.1GHz(20M),cNum16,64.21,85,9632,150,16.92,17967,1062,1-26511,09:05
879,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),2.1GHz(20M),cNum15,0.0,0,0,150,0.0,0,0,1-26511,09:05
880,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26511,09:05
881,S동대문제기_동대문구B1LDN_14(1-26511):(09:00-09:05),1.8GHz(20M),cNum3,18.37,27,2756,150,19.26,5276,274,1-26511,09:05
882,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),800MHz,cNum2,16.1,24,2415,150,20.87,3485,167,1-26511,09:10
883,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),2.1GHz(20M),cNum6,21.89,31,3283,150,16.64,6225,374,1-26511,09:10
884,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),800MHz,cNum1,12.24,17,1836,150,17.5,3150,180,1-26511,09:10
885,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),1.8GHz(20M),cNum4,20.59,32,3089,150,17.17,5649,329,1-26511,09:10
886,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),800MHz,cNum11,4.45,11,668,150,15.98,1374,86,1-26511,09:10
887,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),1.8GHz(20M),cNum13,43.3,55,6495,150,18.1,13017,719,1-26511,09:10
888,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),2.1GHz(20M),cNum16,66.96,88,10044,150,16.21,18241,1125,1-26511,09:10
889,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),2.1GHz(20M),cNum15,0.0,0,0,150,0.0,0,0,1-26511,09:10
890,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-26511,09:10
891,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),2.1GHz(20M),cNum17,0.0,0,0,150,0.0,0,0,1-26511,09:10
892,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),1.8GHz(20M),cNum5,37.35,47,5603,150,18.93,9997,528,1-26511,09:10
893,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),800MHz,cNum10,13.03,20,1954,150,18.04,3771,209,1-26511,09:10
894,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),1.8GHz(20M),cNum12,16.4,24,2460,150,13.37,4893,366,1-26511,09:10
895,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),800MHz,cNum9,6.58,12,987,150,14.71,1839,125,1-26511,09:10
896,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),1.8GHz(20M),cNum3,15.63,24,2345,150,21.24,5479,258,1-26511,09:10
897,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),800MHz,cNum0,9.01,18,1352,150,20.11,1750,87,1-26511,09:10
898,S동대문제기_동대문구B1LDN_14(1-26511):(09:05-09:10),2.1GHz(20M),cNum7,15.62,23,2343,150,18.37,3545,193,1-26511,09:10
